BFE-nummer,BygningsID,EnhedsID,Status,Vejnavn,Nr,Etage,Dør,Postnr,By,Enhedens anvendelse,Enhedens samlede areal,Areal til beboelse,Areal til erhverv,Andet areal,Enhedens andel af fælles adgangsareal,Areal af åben overdækning,Areal af overdækket udestue,Åben tagterrasse areal,Fysisk areal til beboelse,Fysisk areal til erhverv,Antal værelser,Kilde til enhedens arealer,Toiletforhold,Badeforhold,Køkkenforhold,Godkendt tom bolig,Longitude,Latitude,Kommunekode,Ejendomsnummer
128261,ace13bf7-298e-4ec5-9383-40519f81489c,05a7f322-6afd-4807-a707-b6988e764a7b,Opført,Bremensgade,12,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  104   ,  104   , -, -, -, -, -, -, -, -,4,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,61589046","55,66606043",101,15844
136300,20b11ffc-0091-48d2-8fbd-51c2eda16868,06cabe72-c556-47bf-8348-b33d94b6f863,Opført,Kongelundsvej,63A,1,4,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  45   ,  45   , -, -, -, -, -, -, -, -,1,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,59030403","55,6381715",101,12351
106798,edd92258-4e15-4f2e-99da-557f8202d0e3,f3ccfd83-73c9-479c-bf00-878dc54bf773,Opført,Vermlandsgade,36,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  107   ,  107   , -, -, -, -, -, -, -, -,3,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60196927","55,66835872",101,12712
108136,a25dee8c-2c91-4aa1-9167-d5ec35f66c7c,264f4e30-f028-45f7-956f-081b267caf75,Opført,Æblestien,1,4,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  58   ,  58   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,59873964","55,66507603",101,655296
112011,32f763d2-c4cc-491b-ad95-55a52f7fcc41,ba51582a-7aff-409f-bcfc-115c2aa7d910,Opført,Islands Brygge,73,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  126   ,  126   , -, -, -, -, -, -, -, -,4,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,56917808","55,66023692",101,670180
426150,f5be8ec2-9eaf-4117-ad06-aa293bdbb771,b06b836d-5d02-497b-ae58-f5779bd2b84c,Opført,Hannemanns Allé,12U,4,1,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  92   ,  92   , -, -, -, -, -, -, -, -,3,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,56992706","55,62606314",101,21942
104977,c4cd4a9d-04ea-4bc8-b2cd-11341743367a,864d810e-664c-4b9c-ac58-411cce2d7b46,Opført,Ved Amagerport,8,4,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  69   ,  69   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,59613095","55,66768793",101,612112
112935,c5290279-10a9-4f20-b100-75a62c38943c,fb716406-b805-446d-b4ef-41d32b762dec,Opført,Ørestads Boulevard,57A,6,601,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  92   ,  92   , -, -, -, -, -, -, -, -,1,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58224692","55,63443774",101,561640
130324,f4218e41-d425-4cfe-9996-1c9cfbfffea3,90eada3e-0f64-4187-8c00-f21dde54aca4,Opført,Sorrentovej,18,1,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  66   ,  66   , -, -, -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62267261","55,6581101",101,519473
128787,aeaab5c0-2173-441d-85ae-815b66ba49e3,38772ec4-9827-4432-8785-2948f106b266,Opført,Rodosvej,61,2,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  66   ,  66   , -, -, -, -, -, -, -, -,2,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,61928302","55,65162613",101,14055
134583,49256116-3b05-46bf-91f2-4e769b4c33be,bdf9da6c-7e32-4a36-af10-a677c32d6753,Opført,Øresundsvej,52,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  52   ,  52   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61437655","55,6604709",101,660443
136176,8b0d8f14-54b6-4724-b249-5180b36a6ca0,a72431af-09e2-4e35-be0c-eb33545a6b77,Opført,Reberbanegade,37,st,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  53   ,  53   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60616955","55,66219222",101,453715
108450,32b7b99b-6fa6-468f-853a-3f3aa9d93063,bffffdbe-bc1f-4af8-a860-5a7a85cd7c9b,Opført,C.F. Møllers Allé,34,2,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  93   ,  93   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57658299","55,63460489",101,2962
123373,5740107a-7ae2-47f0-b85d-6831eaee5029,5f893e79-3a42-45e3-a02e-d0e0cc944a3a,Opført,Holmbladsgade,72,3,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  66   ,  66   , -, -, -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61167364","55,66601119",101,794822
102759,067742bb-91f4-4f73-84a5-f7c1af853c21,40236cf1-0c9a-4f10-b699-6e46d3691289,Opført,Svinget,22,2,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  87   ,  87   , -, -, -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,59543205","55,66497058",101,854116
141055,cc14e70d-a59b-4e7e-8c44-a427f3968997,02fd114e-e58c-443f-b057-0b972a643ae9,Opført,Robert Jacobsens Vej,89,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  106   ,  106   , -, -, -, -, -, -, -, -,4,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57292508","55,61666677",101,7353
126027,a0cce3f1-9223-4d14-87a0-7d7bcb856ff5,36bbd659-6ab5-4429-8f8f-9a2944e8f1f1,Opført,Kastrupvej,67,3,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  69   ,  69   , -, -, -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61921997","55,65402903",101,294382
138356,4f4e23c7-cbbf-421f-837f-f6e91c15614b,f2970b57-1d44-468d-9354-95828b2b11cf,Opført,Englandsvej,47,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  64   ,  64   , -, -, -, -, -,  -   , -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,6027788","55,65341259",101,806626
132114,564b3bbe-74ed-40ee-878d-a908af98f6a1,6db76165-6462-430c-8124-57ca119bf0c7,Opført,Amager Strandvej,122A,3,mf,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  136   ,  136   , -,  5   , -, -, -,  33   , -, -,4,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,63328279","55,65969771",101,30943
135902,182447fa-4f3f-4588-ad99-33e8872b123e,1a018512-e8ee-4403-883f-6b54cbf9dd34,Opført,Øresundsvej,144D,st,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  94   ,  94   , -, -, -, -, -,  -   , -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62816886","55,66092453",101,674860
131981,d2f73c43-906d-4ac1-9a67-0c80b91fe03a,c6e145bd-fb9c-499d-9ca5-2a13af22bae5,Opført,Albaniensgade,4,st,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  59   ,  59   , -, -, -, -, -,  -   , -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61502409","55,66295975",101,15297
134255,599b7f16-04b0-42b0-8484-66d91704084e,7df53e08-3b81-452d-a487-60823a81e2be,Opført,Bremensgade,28,1,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  57   ,  57   , -, -, -, -, -,  5   , -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61677462","55,66493149",101,70832
103263,e15a041f-41fa-4a56-b1da-1bfb1564f3b6,46d0e832-b2a5-4c5c-93b1-c0c8bab3d167,Opført,Weidekampsgade,45,st,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  83   ,  83   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58190058","55,66656809",101,1023
143399,7f2edb93-f279-44b5-9981-67c399737d7d,3764656b-3b44-4fb1-be7f-a40971c9cd63,Opført,Sverrigsgade,6A,st,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  45   ,  45   , -, -, -, -, -,  -   , -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60013294","55,66322128",101,550427
140168,742c7313-9f79-4250-95ff-ff2a70be2ac0,c864de0f-9391-45f4-bcbd-ac13084069a4,Opført,Østerdalsgade,1B,1,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  41   ,  41   , -, -, -, -, -, -, -, -,1,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60314351","55,65500935",101,668827
131468,d4af9fed-462f-4784-ac8e-33a3d482b56d,f1fb6d54-72c7-4ff8-8f02-93751e2cc041,Opført,Rumæniensgade,12,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  69   ,  69   , -, -, -, -, -,  3   , -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61299391","55,6597183",101,472590
130194,a1c47bbf-6313-4bd9-8c1d-6b2da8563274,6e24b772-020c-497d-b9b7-e8f0019f6541,Opført,Greisvej,31,3,-,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  45   ,  45   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61926566","55,6452444",101,703207
130317,6ad2ab3d-d835-4296-a55e-119dffb73074,9507ddaa-0028-4c4c-bc8a-117dd98f1c52,Opført,Florensvej,15,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  67   ,  67   , -, -, -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62086931","55,65751021",101,146758
126415,a5e9a798-901d-468e-86f3-33f6afcc7f71,ab4cbd3d-87ff-406d-8355-d7215385e0dc,Opført,Halgreensgade,14,-,-,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  95   ,  95   , -, -, -, -, -, -, -, -,4,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,60621129","55,66576609",101,12574
136945,9b05c2e3-a05b-461e-8674-5afaf6f63817,8ecfe0f2-b5ac-44b8-b477-752fc60e4227,Opført,Greisvej,17,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  58   ,  58   , -, -, -, -, -,  5   , -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61798773","55,64510454",101,704475
143333,67c6487c-0c58-4fe3-b345-cfedc0174e42,0b6396f5-d8a4-45ef-8976-f63156ba6ab7,Opført,Sigbrits Allé,3,2,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  91   ,  91   , -, -, -, -, -, -, -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60742007","55,65777789",101,4637
114291,a7dcfce9-fdc5-4442-b23c-dfc4d7a8671b,15942988-3a34-4917-8329-aa44cc68909f,Opført,Tom Kristensens Vej,28,7,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  80   ,  80   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58745653","55,66106573",101,773
131975,d2f73c43-906d-4ac1-9a67-0c80b91fe03a,f194a73c-281b-4811-94e4-530c9f70ffd5,Opført,Østrigsgade,32,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  69   ,  69   , -, -, -, -, -,  -   , -, -,3,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61519828","55,66291334",101,672379
426157,f5be8ec2-9eaf-4117-ad06-aa293bdbb771,6e0f3f2d-ea3d-4961-bc1a-e91d264aeabc,Opført,Hannemanns Allé,12U,5,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  92   ,  92   , -, -, -, -, -, -, -, -,3,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,56992706","55,62606314",101,21949
104975,c4cd4a9d-04ea-4bc8-b2cd-11341743367a,ee313969-e839-4ea8-9f11-c908bb373532,Opført,Ved Amagerport,8,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  69   ,  69   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,59613095","55,66768793",101,612090
113381,ef6b175a-092a-4210-980e-9bf95684faab,5b329c6a-1214-42f7-9c3f-b1a99569ebef,Opført,Ørestads Boulevard,59A,11,1101,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  146   ,  146   , -, -, -, -, -, -, -, -,1,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58191418","55,63399005",101,624510
114318,00807ac6-877f-4bc1-87e3-9be990979b9f,15062640-fcb1-48ec-b7b5-d4bef056df60,Opført,Tom Kristensens Vej,24,7,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  89   ,  89   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,58744337","55,66087513",101,804
114262,143b0a52-fdbd-4b7f-abdf-c931713c6d43,30f778a1-eca0-4356-9438-583879b1816f,Opført,Edvard Thomsens Vej,87,6,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  89   ,  89   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57946309","55,63249394",101,784240
131307,ae8fc904-4060-4d9c-b841-4ae9254bf6f4,fde10bc0-e2e3-44e0-845e-cb74d4f689ae,Opført,Spaniensgade,15B,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  99   ,  99   , -, -, -, -, -, -, -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,60877727","55,66074098",101,2846
136891,36c49f04-c49f-419e-b16d-d713c1de0099,40d1fd15-6756-423a-af85-85ff51fade7d,Opført,Øresundsvej,134A,-,-,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  56   ,  56   , -, -, -, -, -, -, -, -,2,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62565751","55,66140905",101,246850
101039,177ad20e-66ed-4787-8522-622835fa1fef,99c413df-9a08-493b-96d0-e1318113b3e0,Opført,Ejler Billes Allé,64,1,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  126   ,  126   , -, -, -, -, -,  52   , -, -,4,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,56931457","55,62312708",101,36040
131622,2ea419cd-32d5-4283-9913-21ad342db599,ccada695-2338-4479-bf2c-ad07b4891541,Opført,Caprivej,2,1,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  56   ,  56   , -, -, -, -, -,  2   , -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62114697","55,66068112",101,85708
426156,f5be8ec2-9eaf-4117-ad06-aa293bdbb771,81ee19c4-1b27-40b3-a74b-e9eeb58d0660,Opført,Hannemanns Allé,12U,4,6,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  88   ,  88   , -, -, -, -, -, -, -, -,2,Oplyst af ejer (eller dennes repræsentant),Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,-,"12,56992706","55,62606314",101,21948
140069,489fd941-af15-4415-b7de-e7469535bc8d,21cb9c05-e922-46b0-a871-2e219ccf6e6f,Opført,Richard Mortensens Vej,73,7,p5,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  106   ,  106   , -, -,  12   , -, -,  -   , -, -,3,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57140911","55,61744812",101,8889
138814,1878cb5a-0d33-4a87-a2cf-fad4bf17180a,f7b04822-88c7-4a6e-a492-5b8269dc4e04,Opført,Hyacintgården,1,3,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  66   ,  66   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61264516","55,64824972",101,967379
132319,b32cb961-e228-49c5-aa72-fec26990d0d8,07cc88e8-50f7-4d06-b4f5-a170ad0c5d29,Opført,Amsterdamvej,3,1,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  58   ,  58   , -, -, -, -, -, -, -, -,2,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,61400515","55,64873026",101,23990
136479,a75618db-da80-4b81-af25-9ec537510977,7de1bedb-d3a7-42a2-bd8c-e9bdae6ba526,Opført,Kastrupvej,60,4,th,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  59   ,  59   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,6177575","55,65490791",101,294188
130386,2612475a-9557-4cb8-96a0-57a43ea05a05,81a87ca8-4715-4dce-9fe1-454feb77d7a1,Opført,Florensvej,4,2,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  52   ,  52   , -, -, -, -, -, -, -, -,2,Oplyst af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,62184571","55,65803302",101,145719
118350,c3c58413-dcaf-45ba-8a7e-96be0109a9d5,356403e8-3ea6-4373-aa49-02d4e0dd3c70,Opført,Edvard Thomsens Vej,11,3,tv,2300,København S,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",  115   ,  115   , -,  4   , -, -, -, -, -, -,4,Oplyst og kontrolleret af teknisk forvaltning,Vandskyllende toilet i enheden,Badeværelser i enheden,Eget køkken med afløb,Krav om persontilmelding,"12,57338719","55,63282044",101,951740
